nct_id,brief_title,official_title,overall_status,start_date,completion_date,last_update,study_type,phase,enrollment,enrollment_type,allocation,intervention_model,primary_purpose,masking,condition,intervention_name,intervention_type,primary_outcome_count,secondary_outcome_count,min_age,max_age,sex,healthy_volunteers,lead_sponsor_name,lead_sponsor_class,collaborator_count,location_count,countries
NCT02518672,Pro-resolving Effect of MAG-DHA in Cystic Fibrosis (PREMDIC),Role of DHA Monoglyceride (MAG-DHA) in the Resolution of Pulmonary Inflammation of Patients With Cystic Fibrosis.,TERMINATED,2015-10,2016-11,2017-10-04,INTERVENTIONAL,PHASE2,11.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Cystic Fibrosis,MAG-DHA|Placebo,DIETARY_SUPPLEMENT,1,10,18 Years,,ALL,False,SCF Pharma,INDUSTRY,2,1,Canada
NCT01175395,20089 TA+Lucentis Combo Intravitreal Injections for Treatment of Neovascular Age-related Macular Degeneration (AMD),An Open-Label Study of the Safety and Tolerability of Combining 20089 (Triamcinolone Acetonide Intravitreal Injection) When Used Adjunctively With Lucentis® 0.5 mg Intravitreal Injection in Subjects With Subfoveal Neovascular AMD,COMPLETED,2010-09,2013-01,2014-10-20,INTERVENTIONAL,PHASE1|PHASE2,10.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Age-Related Macular Degeneration|Choroidal Neovascularization,IBI-20089/Lucentis,DRUG,1,1,55 Years,,ALL,False,University of Illinois at Chicago,OTHER,1,1,United States
NCT05512377,"Brightline-2: A Study to Test Whether Brigimadlin (BI 907828) Helps People With Cancer in the Biliary Tract, Pancreas, Lung or Bladder","Brightline-2: A Phase IIa/IIb, Open-label, Single-arm, Multi-centre Trial of BI 907828 (Brigimadlin) for Treatment of Patients With Locally Advanced / Metastatic, MDM2 Amplified, TP53 Wild-type Biliary Tract Adenocarcinoma, Pancreatic Ductal Adenocarcinoma, or Other Selected Solid Tumours",COMPLETED,2022-12-13,2025-09-25,2026-01-21,INTERVENTIONAL,PHASE2,99.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Pancreatic Neoplasms|Solid Tumors|Biliary Tract Cancer|Lung Neoplasms|Bladder Cancer,brigimadlin,DRUG,1,10,18 Years,,ALL,False,Boehringer Ingelheim,INDUSTRY,0,60,Japan|United States|Australia|Belgium|Spain|United Kingdom|South Korea|France|Taiwan|Thailand|Saudi Arabia|Austria|Germany|South Africa|Switzerland|Singapore
NCT01721577,Phase I/II Trial of AXL1717 in the Treatment of Recurrent Malignant Astrocytomas,"Phase I/II Clinical Trial of the Safety, Tolerability, and Anti-tumor Efficacy of the IGF-1R Inhibitor, AXL1717 (Picropodophyllin), in the Treatment of Recurrent Malignant Astrocytomas",TERMINATED,2012-12,2015-12,2023-05-22,INTERVENTIONAL,PHASE1|PHASE2,10.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Glioblastoma|Gliosarcoma|Anaplastic Astrocytoma|Anaplastic Oligodendroglioma|Anaplastic Oligoastrocytoma|Anaplastic Ependymoma,AXL1717,DRUG,2,6,18 Years,,ALL,False,Rush University Medical Center,OTHER,1,1,United States
NCT02901275,Enhancing Medication-based Analgesia in Humans,Using Dronabinol to Enhance the Analgesic Effect of Hydromorphone in Humans,COMPLETED,2016-12,2020-03-23,2023-11-07,INTERVENTIONAL,PHASE2,29.0,ACTUAL,,SINGLE_GROUP,BASIC_SCIENCE,TRIPLE,"Pain|Cannabis|Opioid Use, Unspecified",Within-subject test of blinded study medications,DRUG,3,0,18 Years,75 Years,ALL,True,Johns Hopkins University,OTHER,0,1,United States
NCT02555657,Study of Single Agent Pembrolizumab (MK-3475) Versus Single Agent Chemotherapy for Metastatic Triple Negative Breast Cancer (MK-3475-119/KEYNOTE-119),A Randomized Open-Label Phase III Study of Single Agent Pembrolizumab Versus Single Agent Chemotherapy Per Physician's Choice for Metastatic Triple Negative Breast Cancer (mTNBC) - (KEYNOTE-119),COMPLETED,2015-10-13,2020-11-10,2021-12-10,INTERVENTIONAL,PHASE3,622.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Metastatic Triple Negative Breast Cancer,pembrolizumab|capecitabine|eribulin|gemcitabine|vinorelbine,DRUG|BIOLOGICAL,3,14,18 Years,,ALL,False,Merck Sharp & Dohme LLC,INDUSTRY,0,0,
NCT01569581,"A Protected Study of Inactivated EV71 Vaccine (Human Diploid Cell, KMB-17) in Chinese Infants and Children","A Phase III Clinical Trial for Inactivated Enterovirus Type 71 Vaccine (Human Diploid Cell, KMB-17 Cell) in Chinese Infants and Children",COMPLETED,2012-03,2013-03,2023-10-11,INTERVENTIONAL,PHASE3,12000.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,TRIPLE,The Efficacy of Inactivated EV71 Vaccine (KMB17) Against HFMD in Chinese Children and Infants,100U/0.5ml in 6-11 months old infants|100U/0.5ml in 12-23 months old infants|100U/0.5ml in 24-35 months old children|100U/0.5ml in 36-71 months old children,BIOLOGICAL,3,2,6 Months,71 Months,ALL,True,"Institute of Medical Biology, Chinese Academy of Medical Sciences",OTHER,1,1,China
NCT05190419,Study to Assess the Efficacy and Safety of Orismilast in Psoriasis,"A Randomized, Double-Blind, Placebo-Controlled, Parallel-Group, Phase 2b Dose-Ranging Study to Evaluate the Efficacy and Safety of Orismilast in Adults With Moderate-to-Severe Plaque-Type Psoriasis",COMPLETED,2021-12-30,2022-12-20,2024-04-16,INTERVENTIONAL,PHASE2,202.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Psoriasis|Skin Diseases,Orismilast modified release tablets|Placebo,DRUG,1,11,18 Years,,ALL,False,UNION therapeutics,INDUSTRY,0,34,Poland|Germany|United States|United Kingdom
NCT02206230,Trial of Hypofractionated Radiation Therapy for Glioblastoma,A Randomized Controlled Trial of Conventional Versus Hypofractionated Radiation Therapy With Temozolomide for Patients With Newly Diagnosed Glioblastoma,COMPLETED,2014-09-25,2023-02-14,2024-01-31,INTERVENTIONAL,PHASE2,133.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Glioblastoma,Hypofractionated radiation therapy|Standard radiation therapy,RADIATION,1,3,18 Years,70 Years,ALL,False,AHS Cancer Control Alberta,OTHER,1,1,Canada
NCT03128528,Analysing the Effect of Empagliflozin on Reduction of Tissue Sodium Content in Patients With Chronic Heart Failure,"Randomized, Double-blind, Placebo Controlled, Parallel-group, Prospective Clinical Study to Analyse the Effect of Empagliflozin on Reduction of Tissue Sodium Content in Patients With Chronic Heart Failure",COMPLETED,2017-07-01,2020-04-30,2020-09-28,INTERVENTIONAL,PHASE2,84.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Chronic Heart Failure,Empagliflozin 10mg|Placebo Oral Tablet,DRUG,1,13,18 Years,75 Years,ALL,False,University of Erlangen-Nürnberg Medical School,OTHER,0,1,Germany
NCT01210365,Safety and Efficacy of Furosemide 40mg + Amiloride Hydrochloride 10mg to Reduct Edema,Safety and Efficacy of the Combination of Furosemide 40 mg + Amiloride Hydrochloride 10 mg in the Reduction of Edema of Cardiac Origin in Patients With Congestive Heart Failure Functional Class II (NYHA),TERMINATED,2011-01-01,2013-03,2022-06-03,INTERVENTIONAL,PHASE3,27.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Congestive Heart Failure,Diurisa®|Lasix ®,DRUG,1,0,18 Years,,ALL,False,Eurofarma Laboratorios S.A.,INDUSTRY,0,4,Brazil
NCT01190228,Study of Japanese Encephalitis Chimeric Virus Vaccine (JE-CV) in Children Previously Immunized With JE-CV,"Assessment of the Memory Immune Response, Safety of Japanese Encephalitis Chimeric Virus Vaccine (JE-CV) in Children Previously Immunized With a Single Dose of JE-CV and Long-Term Follow-Up",COMPLETED,2010-08-25,2015-10-12,2022-03-28,INTERVENTIONAL,PHASE3,454.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,NONE,Japanese Encephalitis|Varicella,JE-CV Vaccine|Varicella Vaccine,BIOLOGICAL,9,0,36 Months,42 Months,ALL,True,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,0,1,Philippines
NCT01144702,Effectiveness of the Association Artesunate and Mefloquine in the Treatment of Malaria by Plasmodium Falciparum,"Effectiveness of the Association Artesunate and Mefloquine in the Treatment of Uncomplicated Malaria by Plasmodium Falciparum, Juruá Valley, State of Acre, Brazil, 2009.",COMPLETED,2010-11,2014-07,2015-05-19,INTERVENTIONAL,PHASE2|PHASE3,163.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Falciparum Malaria,artesunate & mefloquine combination,DRUG,1,1,6 Months,70 Years,ALL,False,Oswaldo Cruz Foundation,OTHER,3,2,Brazil
NCT02449902,TXV13-01 Estradiol Vaginal Softgel Capsules in Treating Postmenopausal Women With Symptoms of Vulvar and Vaginal Atrophy,"A Phase 1, Randomized, Double-blind, Placebo-Controlled Study to Evaluate the Safety and Efficacy of TX-12-004-HR in Postmenopausal Women With Symptoms of Vulvar and Vaginal Atrophy (VVA)",COMPLETED,2013-07,2013-09,2015-12-14,INTERVENTIONAL,PHASE2,50.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Menopause|Vulvovaginal Atrophy|Painful Intercourse|Dyspareunia,Estradiol|placebo,DRUG,10,0,40 Years,75 Years,FEMALE,False,TherapeuticsMD,INDUSTRY,0,1,United States
NCT03635437,Evaluation of Safety and Diabetes Status Upon Oral Treatment With GABA in Patients With Longstanding Type-1 Diabetes,"A Phase I/II, 3-Arm, Open Label, Single Centre Study to Investigate the Safety and Effect of Oral GABA Therapy on Beta-Cell Regeneration in Type 1-diabetes Patients",COMPLETED,2018-09-05,2022-09-27,2022-11-02,INTERVENTIONAL,PHASE1|PHASE2,35.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Type 1 Diabetes Mellitus,Gamma-Aminobutyric Acid (GABA)|Alprazolam,DRUG,1,12,18 Years,50 Years,ALL,False,Per-Ola Carlsson,OTHER,1,1,Sweden
NCT03428945,Hydroxychloroquine in Individuals At-risk for Type 1 Diabetes Mellitus,Hydroxychloroquine for Prevention of Abnormal Glucose Tolerance and Diabetes in Individuals At-risk for Type 1 Diabetes Mellitus (T1D),TERMINATED,2018-08-15,2022-10-31,2024-04-09,INTERVENTIONAL,PHASE2,273.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,DOUBLE,Type1 Diabetes Mellitus,Hydroxychloroquine|Placebo,DRUG,1,0,3 Years,,ALL,False,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),NIH,1,51,Canada|United States|Australia|Italy|United Kingdom|Sweden
NCT02535195,Effect of Ginger Supplement on Non-alcoholic Fatty Liver,,COMPLETED,2013-03,2015-08,2015-08-28,INTERVENTIONAL,PHASE2|PHASE3,60.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Non-alcoholic Fatty Liver Disease,Ginger supplement|Placebo (starch),DIETARY_SUPPLEMENT,2,1,18 Years,70 Years,ALL,True,Dr Azita Hekmatdoost,OTHER,0,0,
NCT04682639,A Study to Assess the Safety and Efficacy of Oral Etrasimod in Adult Participants With Eosinophilic Esophagitis,"A Phase 2 Randomized, Double-Blind, Placebo-Controlled Study to Assess the Safety and Efficacy of Etrasimod in Adult Subjects With Eosinophilic Esophagitis",COMPLETED,2020-12-15,2023-06-30,2024-05-06,INTERVENTIONAL,PHASE2,108.0,ACTUAL,RANDOMIZED,SEQUENTIAL,TREATMENT,DOUBLE,Eosinophilic Esophagitis,Etrasimod|Placebo|Etrasimod,DRUG,1,4,18 Years,65 Years,ALL,False,Pfizer,INDUSTRY,1,256,Canada|United States|Australia|Belgium|Spain|Germany|Netherlands|Switzerland
NCT01134575,CMC-544 in Relapsed Refractory Acute Lymphoblastic Leukemia (ALL),"Treatment of Relapsed or Refractory Acute Lymphoblastic Leukemia (ALL) With CMC-544 (Inotuzumab Ozogamycin), With or Without Later Addition of Rituximab",COMPLETED,2010-06-04,2018-04-18,2024-07-16,INTERVENTIONAL,PHASE2,90.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Acute Lymphoblastic Leukemia,CMC-544 (Inotuzumab Ozogamycin)|Rituximab,DRUG,1,0,16 Years,,ALL,False,M.D. Anderson Cancer Center,OTHER,1,1,United States
NCT01538875,Hydralazine Versus Labetalol for the Management of Hypertensive Disorders of Pregnancy,Hydralazine vs. Labetalol for the Management of Hypertensive Crisis in Patients With Hypertensive Disorders of Pregnancy. A Randomized Controlled Trial.,COMPLETED,2012-07,2013-05,2013-05-17,INTERVENTIONAL,PHASE3,261.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,"Hypertension, Pregnancy Induced",Hydralazine|Labetalol,DRUG,1,2,,,FEMALE,False,"Saint Thomas Hospital, Panama",OTHER,0,1,Panama
NCT05875701,Phase 3 Study of Novavax Vaccine(s) as Booster Dose After mRNA Vaccines,A Phase 3 Study to Evaluate the Immunogenicity and Safety of Novavax COVID-19 Vaccine(s) as Second or Subsequent Booster After mRNA Vaccines in Individuals 18 to 49 Years of Age,COMPLETED,2023-03-28,2023-11-11,2025-06-26,INTERVENTIONAL,PHASE3,147.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,NONE,COVID-19,NVX-CoV2373|SARS-CoV-2 rS antigen/Matrix-M Adjuvant,BIOLOGICAL,1,10,18 Years,49 Years,ALL,True,Novavax,INDUSTRY,0,5,United States
NCT05427812,Phase 1/2 Study of ISB 1442 in Relapsed/Refractory Multiple Myeloma,"A Phase 1/2, First-in-Human, Multicenter, Open-Label, Dose Escalation and Dose-Expansion Study of Single-Agent ISB 1442 in Participants With Relapsed/Refractory Multiple Myeloma",TERMINATED,2022-09-27,2024-11-19,2025-01-17,INTERVENTIONAL,PHASE1|PHASE2,29.0,ACTUAL,RANDOMIZED,SEQUENTIAL,TREATMENT,NONE,Relapsed/Refractory Multiple Myeloma,ISB 1442 SC injection escalating doses|ISB 1442 SC injection at RP2D,DRUG,3,14,18 Years,,ALL,False,Ichnos Sciences SA,INDUSTRY,0,15,United States|Australia|India
NCT02907619,An Open-label Extension Study To Evaluate Safety Of PF-06252616 In Boys With Duchenne Muscular Dystrophy,"A MULTICENTER, OPEN-LABEL EXTENSION STUDY TO EVALUATE THE LONG TERM SAFETY OF PF-06252616 IN BOYS WITH DUCHENNE MUSCULAR DYSTROPHY",TERMINATED,2016-10-13,2018-11-22,2020-11-23,INTERVENTIONAL,PHASE2,59.0,ACTUAL,,,TREATMENT,NONE,Duchenne Muscular Dystrophy,PF-06252616,BIOLOGICAL,28,22,6 Years,18 Years,MALE,False,Pfizer,INDUSTRY,0,47,Canada|United States|Italy|Japan|United Kingdom
NCT03630419,Specialized Food Plan Based on Individual Physiological Comprehensive Body Assessments Accompanied With Cellular Repair Therapy to Decrease Inflammation Cognitively Impaired Patients,Determining if a Personalized Mito Food Plan Diet and Cellular Repair Therapy Based on Individual Physiological and Cellular Comprehensive Body Assessments in Patients With Alzheimer's Disease Decreases Inflammation and Oxidative Stress,COMPLETED,2018-02-10,2018-07-28,2018-10-02,INTERVENTIONAL,PHASE1|PHASE2,5.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Mild Cognitive Impairment|Alzheimer Disease,Mito-Food Plan|Cellular Repair Therapy,DIETARY_SUPPLEMENT|OTHER,3,1,55 Years,90 Years,ALL,True,"Perseverance Research Center, LLC",OTHER,1,1,United States
NCT01471730,The ZEro PLASma Trial (ZEPLAST): Avoidance of Fresh Frozen Plasma in Cardiac Surgery,"The ZEroPLASmaTrial (ZEPLAST): a Randomized, Controlled Trial on Transfusion Avoidance in High Transfusion-risk Cardiac Surgery Patients",COMPLETED,2011-11,2014-12,2015-03-31,INTERVENTIONAL,PHASE3,119.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Heart Disease,Fibrinogen|Saline solution|Prothrombin complex,DRUG,1,3,18 Years,,ALL,False,IRCCS Policlinico S. Donato,OTHER,1,1,Italy
NCT03320330,"Pepinemab in Treating Younger Patients With Recurrent, Relapsed, or Refractory Solid Tumors","A Phase 1/2 Study of VX15/2503 in Children, Adolescents, or Young Adults With Recurrent or Relapsed Solid Tumors",COMPLETED,2018-01-31,2024-06-30,2024-07-15,INTERVENTIONAL,PHASE1|PHASE2,26.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Recurrent Malignant Solid Neoplasm|Recurrent Osteosarcoma|Refractory Malignant Solid Neoplasm|Refractory Osteosarcoma,Laboratory Biomarker Analysis|Pepinemab|Pharmacological Study,OTHER|BIOLOGICAL,9,3,12 Months,30 Years,ALL,False,Children's Oncology Group,NETWORK,1,24,United States
NCT01416428,Open-label Study of the Safety and Activity of Oprozomib in Patients With Hematologic Malignancies,"Phase 1b/2, Multicenter, Open-label Study of the Safety and Activity of Oprozomib in Patients With Hematologic Malignancies",TERMINATED,2011-10-15,2019-08-12,2022-11-08,INTERVENTIONAL,PHASE1|PHASE2,210.0,ACTUAL,NON_RANDOMIZED,PARALLEL,TREATMENT,NONE,Multiple Myeloma|Waldenstrom Macroglobulinemia,oprozomib,DRUG,1,17,18 Years,,ALL,False,Amgen,INDUSTRY,0,19,United States
NCT01350128,PT001 MDI Versus Atrovent Study in Moderate to Severe Chronic Obstructive Pulmonary Disease (COPD),"A Randomized, Double-Blind, Chronic Dosing (7 Days), Three-Period, Six-Treatment, Placebo-Controlled, Incomplete Block, Cross-Over, Multi-Center Study to Assess Efficacy and Safety of Four Doses of PT001 in Patients With Moderate to Severe COPD, Compared With Atrovent® HFA Inhalation Aerosol (Open-Label) as An Active Control",COMPLETED,2011-05-01,2011-10-01,2018-06-20,INTERVENTIONAL,PHASE2,103.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,QUADRUPLE,Chronic Obstructive Pulmonary Disease,PT001 MDI|Ipratropium Bromide HFA Inhalation Aerosol|Placebo MDI,DRUG|OTHER,1,8,40 Years,80 Years,ALL,False,"Pearl Therapeutics, Inc.",INDUSTRY,0,8,United States
NCT05151328,Efficacy and Safety of Plecanatide Comparing With Placebo in the Treatment of Functional Constipation,"A Multi-center, Randomized, Double-blind, Placebo-controlled Phase III Clinical Study to Evaluate the Efficacy and Safety of Plecanatide in the Treatment of Functional Constipation in Chinese Patients for up to 12 Weeks",COMPLETED,2022-03-18,2023-10-26,2024-07-11,INTERVENTIONAL,PHASE3,648.0,ACTUAL,RANDOMIZED,FACTORIAL,TREATMENT,QUADRUPLE,Functional Constipation,Plecanatide,DRUG,1,13,18 Years,,ALL,False,"Shandong Luoxin Pharmaceutical Group Stock Co., Ltd.",INDUSTRY,0,1,China
NCT01266928,Does Vitamins C and E Supplementation of After Preterm Rupture of Membranes Prolong the Duration of Latency? A Prospective Randomized Controlled Study,,COMPLETED,2011-01,2011-11,2012-02-07,INTERVENTIONAL,PHASE3,244.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,NONE,Preterm Premature Rupture of Membranes,vitamine C and E,DRUG,1,1,18 Years,40 Years,FEMALE,True,Erzincan Military Hospital,OTHER,0,1,Turkey (Türkiye)
NCT05003700,Hepatic Arterial Infusion Combined With Lenvatinib and Camrelizumab for Unresectable Hepatocellular Carcinoma,"Hepatic Arterial Infusion Chemotherapy Plus Lenvatinib and Camrelizumab for Unresectable Hepatocellular Carcinoma：a Prospective, Single-arm，Phase II Trial.",COMPLETED,2021-08-12,2024-07-04,2024-11-05,INTERVENTIONAL,PHASE2,39.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Hepatocellular Carcinoma,Hepatic arterial infusion chemotherapy|Lenvatinib|Camrelizumab,PROCEDURE|DRUG,1,7,18 Years,75 Years,ALL,False,"Nanfang Hospital, Southern Medical University",OTHER,0,1,China
NCT03328507,A Pilot Evaluation of BLI4900 Bowel Preparation in Adult Subjects,A Pilot Evaluation of BLI4900 Bowel Preparation in Adult Subjects,COMPLETED,2017-11-09,2019-11-12,2023-10-24,INTERVENTIONAL,PHASE2,121.0,ACTUAL,NON_RANDOMIZED,SEQUENTIAL,TREATMENT,NONE,Colonoscopy,BLI4900|PEG Control,DRUG,1,0,18 Years,85 Years,ALL,False,Braintree Laboratories,INDUSTRY,0,4,United States
NCT02445807,A Study of the Efficacy and Safety of DFD-06 Cream in the Treatment of Moderate to Severe Plaque Psoriasis,"A Randomized, Double-Blind, Vehicle-Controlled, Multicenter, Parallel Group Study of the Efficacy and Safety of DFD-06 Cream in the Treatment of Moderate to Severe Plaque Psoriasis for 14 Days",COMPLETED,2015-12,2016-07,2018-05-15,INTERVENTIONAL,PHASE3,265.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Chronic Stable Plaque Psoriasis,DFD06-Cream|Vehicle Cream,DRUG,1,2,18 Years,,ALL,False,"Promius Pharma, LLC",INDUSTRY,0,30,United States
NCT01878292,Safety and Efficacy of Vilazodone in Adolescent Patients With Major Depressive Disorder,"A Double-Blind, Placebo-Controlled Evaluation of the Safety and Efficacy of Vilazodone in Adolescent Patients With Major Depressive Disorder",COMPLETED,2013-07-11,2016-10-05,2019-12-24,INTERVENTIONAL,PHASE3,529.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Major Depressive Disorder,Placebo|Vilazodone|Vilazodone,DRUG,1,1,12 Years,17 Years,ALL,False,Forest Laboratories,INDUSTRY,0,52,United States
NCT04353492,An Open-label Study Evaluating Ofatumumab Treatment Effectiveness and PROs in Subjects With RMS Transitioning From Fumarate-based RMS Approved Therapies or Fingolimod to Ofatumumab,"A Single-arm, Prospective, Multicentre, Open-label Study to Evaluate Ofatumumab Treatment Effectiveness and Patient-reported Outcomes (PRO) in Patients With Relapsing Multiple Sclerosis (RMS) Transitioning From Fumarate-based RMS Approved Therapies or Fingolimod",COMPLETED,2020-07-14,2025-03-11,2025-11-12,INTERVENTIONAL,PHASE3,562.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Relapsing Multiple Sclerosis,Ofatumumab,BIOLOGICAL,1,1,18 Years,60 Years,ALL,False,Novartis Pharmaceuticals,INDUSTRY,0,123,Canada|United States|Spain|Russia|Lebanon|Hungary|Slovenia|Saudi Arabia|Italy|Australia|Austria|Estonia|Norway|United Kingdom|Slovakia|Argentina|Poland|Germany|Switzerland|Czechia|Latvia|Bulgaria|Belgium|Portugal|Turkey (Türkiye)|Greece|Mexico
NCT02338700,Safety and Efficacy Study of Mix Vaccine in Prostate Carcinoma Patient,Safety Issue and Efficacy Study of Combining Mix Vaccine and Standard Therapy in the Treatment of Prostate Carcinoma Patient,COMPLETED,2015-01,2015-08,2015-09-10,INTERVENTIONAL,PHASE1|PHASE2,20.0,ESTIMATED,RANDOMIZED,PARALLEL,TREATMENT,NONE,Prostatic Neoplasms,MV|standard treatment,OTHER|BIOLOGICAL,1,2,18 Years,80 Years,ALL,False,"Fuda Cancer Hospital, Guangzhou",OTHER,0,1,China
NCT01887600,Roxadustat in the Treatment of Anemia in Chronic Kidney Disease Patients Not Requiring Dialysis,"A Phase 3, Randomized, Double-Blind, Placebo Controlled Study of the Efficacy and Safety of Roxadustat for the Treatment of Anemia in Chronic Kidney Disease Patients Not on Dialysis",COMPLETED,2013-09-03,2017-11-01,2024-11-14,INTERVENTIONAL,PHASE3,594.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Anemia in Chronic Kidney Disease in Non-dialysis Patients,Roxadustat|Placebo,DRUG,2,51,18 Years,,ALL,False,Astellas Pharma Europe B.V.,INDUSTRY,1,138,Spain|Guatemala|Ukraine|Russia|Hungary|Italy|Dominican Republic|Estonia|Georgia|Romania|Belarus|United Kingdom|Poland|South Africa|Peru|Serbia|Panama|Bulgaria|Colombia|Belgium|Turkey (Türkiye)|Greece
